DWH_REFERENZPREISE_AT;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
28.12.2023;132.34;117.88;110.08;92;89.4;101;113.73;143.76;174.16;194.32;197.6;211.16;212.07;205.89;206.63;212.35;230.24;268.39;293.72;273.32;206.57;181.46;180.57;151.94
29.12.2023;112.2;99.94;93.33;78;75.8;85.63;96.43;121.89;147.28;164.33;167.1;178.57;179.34;174.11;174.74;179.57;194.71;226.97;248.39;231.14;175.15;153.85;153.1;128.83
30.12.2023;112.36;100.08;93.46;78.11;75.9;85.75;96.56;122.06;98.52;109.93;111.78;119.45;119.97;116.47;116.89;120.12;130.25;151.83;166.16;154.62;175.39;154.07;153.31;129.01
31.12.2023;70.04;62.39;58.26;48.69;47.31;53.45;60.19;76.09;61.42;68.53;69.68;74.46;74.78;72.6;72.87;74.88;81.19;94.65;103.58;96.38;109.33;96.04;95.57;80.42
01.01.2024;119.97;106.17;93.45;90.59;94.83;98.19;120.35;157.95;174.02;200.33;205.35;206.04;202.24;196.58;192.78;197.02;223.88;251.71;265.09;242.2;208.23;172.72;172.33;136.48
02.01.2024;149.2;133.3;123.03;116.12;124.27;152.6;194.35;229.45;240.97;239.32;234.12;228.66;226.92;222.1;232.56;238.82;237.33;249.75;245.07;235.41;216.63;193.83;182.85;156.18
03.01.2024;149.2;133.3;123.03;116.12;124.27;152.6;194.35;229.45;240.97;239.32;234.12;228.66;226.92;222.1;232.56;238.82;237.33;249.75;245.07;235.41;216.63;193.83;182.85;156.18
04.01.2024;149.2;133.3;123.03;116.12;124.27;152.6;194.35;229.45;240.97;239.32;234.12;228.66;226.92;222.1;232.56;238.82;237.33;249.75;245.07;235.41;216.63;193.83;182.85;156.18
05.01.2024;169.7;159.63;151.32;144.7;150.71;166.95;195;227.58;235.62;237.63;232.51;232.8;222.87;214.72;214.23;224.07;232.36;249.38;247.78;238.08;225.19;204.38;191.13;174.96
06.01.2024;174.6;167.39;162.73;164.85;156.74;167.08;173.5;191.09;200.76;208.14;210.31;207.55;204.85;193.05;199.61;205.49;214.53;221.74;222.19;208.23;190.76;168.36;164.81;151.28
07.01.2024;129.4;115.46;109.85;108.23;97.4;107.56;116.52;125.66;141.08;153.87;159.6;162.89;158.8;153.22;151.86;159.86;173.55;188.38;198.01;187.92;174.43;158.81;156.17;141.93
08.01.2024;118.39;107.75;104.15;95.61;104.11;133.32;172.21;216.4;229.89;232.14;222.92;227.88;221.62;215.15;218.84;226.41;238.08;244.26;243.94;236.56;222.45;192.06;183.36;162.71
09.01.2024;153.61;140.12;131.49;125.52;132.46;156.6;195;230.33;248.48;246.4;239.57;232.13;228.26;223.56;231.55;238.74;239.5;252.32;248.15;237.28;214.03;192.52;182.51;158.37
10.01.2024;153.61;140.12;131.49;125.52;132.46;156.6;195;230.33;248.48;246.4;239.57;232.13;228.26;223.56;231.55;238.74;239.5;252.32;248.15;237.28;214.03;192.52;182.51;158.37
11.01.2024;153.61;140.12;131.49;125.52;132.46;156.6;195;230.33;248.48;246.4;239.57;232.13;228.26;223.56;231.55;238.74;239.5;252.32;248.15;237.28;214.03;192.52;182.51;158.37
12.01.2024;164.56;155.23;148.21;141.97;147.32;163.28;190.84;223.14;237.95;239.65;233.93;233.18;223.82;215.36;215.53;224.76;231.94;247.09;245;234.51;216.15;196.77;185.66;170.49
13.01.2024;170.37;163.92;159.5;159.92;154.62;162.44;168.6;184.16;195.03;204.67;206.73;203.82;198.81;187.85;191.81;197.05;206.14;217.46;218.6;204.93;188.48;168.19;165.14;153.19
14.01.2024;135.05;122.97;118.07;115.59;108.78;116.11;123.87;132.54;146.09;157.3;161.68;164.88;160.46;153.38;151.44;158.45;171.4;187.04;196.52;186.32;174.14;159.6;156.49;141.66
15.01.2024;121.39;111.34;107.62;100.52;108.39;134.42;174.14;215.88;232.6;234.71;225.86;228.35;222.12;216.72;220.2;226.95;235.3;242.64;242.3;234.56;216.21;188.83;180.18;160.1
16.01.2024;152.72;140.69;132.54;127.25;133.58;155.84;193.87;227.27;247.72;245.93;238.86;231.64;226.92;222.25;228.57;236.58;238.54;250.65;246.89;235.86;209.73;189.14;179.24;157.04
17.01.2024;152.72;140.69;132.54;127.25;133.58;155.84;193.87;227.27;247.72;245.93;238.86;231.64;226.92;222.25;228.57;236.58;238.54;250.65;246.89;235.86;209.73;189.14;179.24;157.04
18.01.2024;152.72;140.69;132.54;127.25;133.58;155.84;193.87;227.27;247.72;245.93;238.86;231.64;226.92;222.25;228.57;236.58;238.54;250.65;246.89;235.86;209.73;189.14;179.24;157.04
19.01.2024;159.62;150.17;143.46;138.13;144.3;160.14;187.99;217.94;236.3;236.34;231.41;230.12;218.93;211.42;212.03;221.48;227.29;242.25;241.89;229.48;207.87;188.67;178.57;164.04
20.01.2024;163.09;157.12;153.37;154.24;150.4;157.74;164.29;179.41;190.59;200.79;201.91;198.37;192.82;182.25;186.06;190.94;198.9;212.05;213.92;201.48;185.41;166.13;162.93;150.86
21.01.2024;132.69;121.41;116.64;115.91;108.37;115.9;122.16;132.41;146.02;156.47;159.89;162.21;157.76;150.63;149.3;155.45;167.76;183.95;194.34;186.35;174.68;161.13;158.04;143.65
22.01.2024;143.53;133.53;127.61;121.94;131.16;154.27;189.99;229.01;253.67;253.76;247.96;250.99;242.47;235.61;239.39;245.61;246.41;257.05;252.8;243.14;215.84;193.56;185.84;167.17
23.01.2024;154.51;145.84;140.24;136.12;140.91;159.24;193.42;225.41;252.6;246.59;238.2;230.67;224.41;220.4;223.22;231.94;238.19;251.18;250.09;240.32;204.95;185.54;176.43;159.2
24.01.2024;154.51;145.84;140.24;136.12;140.91;159.24;193.42;225.41;252.6;246.59;238.2;230.67;224.41;220.4;223.22;231.94;238.19;251.18;250.09;240.32;204.95;185.54;176.43;159.2
25.01.2024;154.51;145.84;140.24;136.12;140.91;159.24;193.42;225.41;252.6;246.59;238.2;230.67;224.41;220.4;223.22;231.94;238.19;251.18;250.09;240.32;204.95;185.54;176.43;159.2
26.01.2024;156.79;147.5;142.88;138.7;144.07;161.05;191.44;220.6;250.25;244.37;236.91;232.23;223.13;218.2;219.59;227.7;232.3;243.93;242.16;230.28;197.19;179.27;172.26;157.37
27.01.2024;159.76;151.87;147.58;143.32;143.94;149.81;157.19;173.08;184.37;195.08;193.33;189.45;182.4;172.97;172.65;175.91;183;200.85;204.53;193.34;176.66;160.28;157.26;145.33
28.01.2024;135.12;126.33;121.3;118.1;116.77;122.68;126.85;139.84;151.58;161.89;163.15;164.53;159.33;151.45;149.7;155.47;167.57;187.42;194.33;187.36;177.06;166.9;164.1;149.87
29.01.2024;145.98;136.7;132.23;129;141.55;157.33;193.23;229.15;260.96;257.82;250.07;249.95;240;237.53;240.89;247.13;246.37;259.49;260.76;251.04;215.39;194.72;188.56;170.28
30.01.2024;160.2;153.73;148.77;145.18;148.97;162.85;194.7;226.68;260.17;250.28;238.58;230.79;222.34;218.83;221.88;231.67;238.88;253.94;255.72;246.73;205.59;186.79;178.72;163.27
31.01.2024;160.2;153.73;148.77;145.18;148.97;162.85;194.7;226.68;260.17;250.28;238.58;230.79;222.34;218.83;221.88;231.67;238.88;253.94;255.72;246.73;205.59;186.79;178.72;163.27
01.02.2024;162.37;155.79;150.72;147.05;150.94;165.07;197.36;229.65;265.99;255.88;243.93;235.97;227.33;223.74;226.86;236.86;244.23;259.62;261.44;252.25;208.36;189.27;181.11;165.61
02.02.2024;161.21;153.27;149.68;146.3;150.2;164.59;192.94;220.52;258.61;250.83;239.92;233.13;220.01;216.26;218.55;227.74;234.04;248.11;251.35;240.21;199.74;181.88;174.83;161.75
03.02.2024;161.69;154.5;150.71;147.22;149.47;151.65;157.48;171.23;182.61;191.78;189.96;183.81;175.79;166.98;166.52;170.66;179.37;199.27;205.03;193.77;179.01;163.46;160.93;151.02
04.02.2024;140.52;132.49;128.6;127.62;127.21;130.44;133.04;144.9;155.87;164.82;165.27;164.52;156.09;147.94;146.23;151.03;164.45;184.2;192.67;185.99;175.23;164.55;162.86;148.64
05.02.2024;140.46;132.92;128.14;126.49;135.77;151.49;184.79;220.81;259.82;253.14;244.56;244.27;228.35;228.29;231.19;238.96;238.08;255.39;258.24;250.01;206.88;186.51;179.79;162.85
06.02.2024;159.41;152.8;148.34;145.59;148.79;163.41;194.23;224.61;265.36;254.14;241.79;233.86;223.16;219.86;222.76;232.67;238.76;255.46;259.4;250.51;203.76;185.83;177.68;162.76
07.02.2024;159.41;152.8;148.34;145.59;148.79;163.41;194.23;224.61;265.36;254.14;241.79;233.86;223.16;219.86;222.76;232.67;238.76;255.46;259.4;250.51;203.76;185.83;177.68;162.76
08.02.2024;159.41;152.8;148.34;145.59;148.79;163.41;194.23;224.61;265.36;254.14;241.79;233.86;223.16;219.86;222.76;232.67;238.76;255.46;259.4;250.51;203.76;185.83;177.68;162.76
09.02.2024;154.47;146.47;143.02;140.41;143.9;158.72;187.94;211.94;250.94;242.25;232.98;227.13;212.48;207.69;210.56;218.59;223.06;234.72;242.62;229.61;189.02;171.86;164.4;152.39
10.02.2024;149.27;142.02;137.96;135.62;135.9;138.81;145.92;158.63;168.68;176.04;174.4;168.71;160.1;151.86;152.84;156.33;165.8;187.56;194;184.25;170.13;156.5;152.25;142.25
11.02.2024;131.84;124.38;119.57;119.5;117.12;120.53;124.5;137.42;146.91;154.19;152.85;151.36;143.33;135.37;133.27;138.46;151.12;172.76;183.32;178.33;167.96;155.95;154.06;140.39
12.02.2024;132.93;125.44;120.77;121.79;129.15;147.35;180.38;213.73;253.18;242.69;232.72;232.09;217.26;217.84;220.8;227.66;226.72;246.82;252.54;245.17;200.07;180.16;173.62;158.08
13.02.2024;154.56;148.17;143.77;141.9;144.76;159.44;190.77;219.09;260.13;245.68;232.63;224.68;214.5;212.04;214.73;224.47;231.18;250.29;259.27;252.49;200.96;183.31;175.08;160.65
14.02.2024;154.56;148.17;143.77;141.9;144.76;159.44;190.77;219.09;260.13;245.68;232.63;224.68;214.5;212.04;214.73;224.47;231.18;250.29;259.27;252.49;200.96;183.31;175.08;160.65
15.02.2024;154.56;148.17;143.77;141.9;144.76;159.44;190.77;219.09;260.13;245.68;232.63;224.68;214.5;212.04;214.73;224.47;231.18;250.29;259.27;252.49;200.96;183.31;175.08;160.65
16.02.2024;155.62;148.06;144.97;143.03;145.86;159.63;188.61;211.24;252.29;238.8;228.33;221.8;206.48;203.23;205.61;213.16;218.98;233.55;247.08;234.07;187.7;170.42;162.48;149.91
17.02.2024;147.06;138.44;135.58;133.11;132.87;135.87;144.17;160.09;168.5;172.65;169.56;162.51;155.16;146.51;147.46;151.11;162.48;182.48;191.72;183.68;168.4;155.31;151.47;140.1
18.02.2024;131.3;123.43;118.46;119.55;116.14;118.73;123.16;135.77;144.45;150.67;148.28;146.29;137.68;131.56;131.33;134.94;148.45;173.12;184.28;181.69;171.21;158.9;156.81;143.74
19.02.2024;139.03;131.9;126.48;127.47;135.72;154.39;185.52;218.04;261.15;245.12;234.16;233.22;217.88;218.47;220.42;227.68;230.15;252.38;264.93;256.28;204.98;184.76;178.1;162.95
20.02.2024;158.63;152.31;148.83;146.95;149.53;163.7;193.45;221.22;267.23;249.95;235.58;227.28;215.67;212.84;216.01;225.47;233.68;254.76;267.87;262.72;205.2;187.65;179.7;165.11
21.02.2024;158.63;152.31;148.83;146.95;149.53;163.7;193.45;221.22;267.23;249.95;235.58;227.28;215.67;212.84;216.01;225.47;233.68;254.76;267.87;262.72;205.2;187.65;179.7;165.11
22.02.2024;158.63;152.31;148.83;146.95;149.53;163.7;193.45;221.22;267.23;249.95;235.58;227.28;215.67;212.84;216.01;225.47;233.68;254.76;267.87;262.72;205.2;187.65;179.7;165.11
23.02.2024;161.01;154.52;152.06;150.03;151.16;163.35;191.03;212.73;258.16;244.21;232.23;225.31;211.79;209;210.32;217.1;223.98;238.52;253.07;243.87;191.82;176.19;168.59;155.53
24.02.2024;153.42;144.51;141.23;138.2;138.07;140.67;148.66;163.74;170.87;172.04;168.39;161.52;153.71;146.31;146.38;150.46;163.57;182.6;193.62;186.63;172.57;161.42;157.03;145.39
25.02.2024;139.4;131.83;127.33;126.8;125.35;126.9;131.43;142.6;149.17;154;151.09;148.41;139.61;133.18;133.09;136.67;150.76;175.28;186.81;184.07;174.1;162.47;159.22;146.12
26.02.2024;140.99;134.14;127.46;129.06;137.16;155.7;186.48;214.52;259.85;240.49;228.54;227.29;211.78;213.32;214.3;222.08;225.06;246;265.51;259.76;201.74;181.49;175.41;162.57
27.02.2024;157.14;150.59;147.53;145.99;149.3;164.65;194.39;219.09;268.85;251.96;237.51;228.47;217.22;214.77;217.3;226.28;235.26;255.54;271.04;266.87;205.22;188.56;180.68;165.57
28.02.2024;157.14;150.59;147.53;145.99;149.3;164.65;194.39;219.09;268.85;251.96;237.51;228.47;217.22;214.77;217.3;226.28;235.26;255.54;271.04;266.87;205.22;188.56;180.68;165.57
29.02.2024;157.14;150.59;147.53;145.99;149.3;164.65;194.39;219.09;268.85;251.96;237.51;228.47;217.22;214.77;217.3;226.28;235.26;255.54;271.04;266.87;205.22;188.56;180.68;165.57
01.03.2024;147.15;141.12;138.33;136.54;137.6;150.12;175.06;193.15;222.34;210.76;199.91;194.87;182.65;180.66;181.36;186.33;192.59;209.32;223.43;217.58;180.1;166.15;159.04;146.76
02.03.2024;142.23;133.94;130.69;128.22;128.21;131.73;140.66;152.86;159.62;159.07;154.4;147.28;138.58;132.1;131.12;136.76;149.71;168.76;181.37;176.96;163.06;153.51;148.61;138.66
03.03.2024;128.57;122.21;116.8;116.33;115.51;114.81;123.11;132.22;135.83;139.17;136.08;135.38;126.13;118.13;117.93;121.89;134.78;159.76;176.63;174.6;165.38;155.21;149.89;138.96
04.03.2024;133.2;126.57;120.2;122.25;128.17;148.89;177.79;200.17;228.65;212.59;202.65;197.41;186.89;186.74;186.11;193.65;198.45;215.98;234.2;230.64;190.67;173.98;168.01;156.13
05.03.2024;145.94;139.57;136.3;135.09;138.22;153.61;181.21;201.35;232.29;218.12;204.96;196.89;187.84;186.15;187.01;194.57;204.98;222.13;237.49;235.59;190.98;176.39;168.79;153.9
06.03.2024;145.94;139.57;136.3;135.09;138.22;153.61;181.21;201.35;232.29;218.12;204.96;196.89;187.84;186.15;187.01;194.57;204.98;222.13;237.49;235.59;190.98;176.39;168.79;153.9
07.03.2024;145.94;139.57;136.3;135.09;138.22;153.61;181.21;201.35;232.29;218.12;204.96;196.89;187.84;186.15;187.01;194.57;204.98;222.13;237.49;235.59;190.98;176.39;168.79;153.9
08.03.2024;142.26;135.98;132.77;130.39;132.23;146.84;171.93;187.3;218.45;204.5;193.7;188.92;178.5;176.58;176.29;180.24;188.82;206.57;221.13;217.68;175.54;161.07;154.12;141.11
09.03.2024;133.41;124.37;121.23;118.08;116.78;122.76;134.78;144.63;149.9;149.3;144.42;137.19;127.5;122.47;121.25;125.74;138.66;158.81;173.92;173.37;158.35;146.96;141.94;131.32
10.03.2024;126.14;120.23;116.63;113.75;112.1;112.03;119.42;129.14;132.8;134.76;131.37;130.01;121.74;113.95;113.06;115.26;126.9;153.01;172.8;175.61;167.26;157.08;150.84;140.35
11.03.2024;134.19;126.82;121.89;123.32;129.33;150.23;181.52;200.19;229.98;211.63;200.37;194.52;183.01;180.32;179.19;185.64;194.44;212.96;235.94;235.62;191.09;175.5;169.84;157.47
12.03.2024;148.25;142.1;139.05;137.57;140.72;155.43;183.94;203.18;237.18;219.35;204.43;195.85;187.01;184.8;184.41;191.29;203.61;223.78;242.92;245.83;194.81;178.98;171.11;155.85
13.03.2024;148.25;142.1;139.05;137.57;140.72;155.43;183.94;203.18;237.18;219.35;204.43;195.85;187.01;184.8;184.41;191.29;203.61;223.78;242.92;245.83;194.81;178.98;171.11;155.85
14.03.2024;148.25;142.1;139.05;137.57;140.72;155.43;183.94;203.18;237.18;219.35;204.43;195.85;187.01;184.8;184.41;191.29;203.61;223.78;242.92;245.83;194.81;178.98;171.11;155.85
15.03.2024;144.33;138.11;135.14;132.3;135.38;150.11;175.37;190.58;224.57;209.68;196.27;190.39;180.24;177.42;176.99;181.36;192.44;213.65;229.16;228.35;179.5;164.48;157.35;143.82
16.03.2024;135.45;126.55;122.42;117.26;117.91;123.02;136.41;146.98;151.21;150.51;144.74;136.72;126.63;120.24;116.12;119.97;133.52;154.4;171.86;174.04;159.58;147.3;143.79;131.51
17.03.2024;125.63;119.71;115.97;112.94;112.03;110.46;117.95;128.04;133.53;134.36;132.15;128.87;118.33;109.75;104.91;106.21;117.45;146.38;171.39;178.4;172.51;162.4;155.03;143.16
18.03.2024;140.5;132.97;129.26;128.42;136.49;156.67;186.32;204.91;238.16;218.05;206.07;200.42;188.84;183.61;181.85;187.49;196.16;216.3;241.18;245.23;198.01;182.43;176.54;163.16
19.03.2024;155.42;148.48;145.41;143.47;146.93;162.42;190.74;211.33;249.98;228.58;212.4;204.3;194.29;190.53;189.34;194.46;206.66;226.33;247.16;257.73;202.93;185.04;176.62;160.88
20.03.2024;155.42;148.48;145.41;143.47;146.93;162.42;190.74;211.33;249.98;228.58;212.4;204.3;194.29;190.53;189.34;194.46;206.66;226.33;247.16;257.73;202.93;185.04;176.62;160.88
21.03.2024;155.42;148.48;145.41;143.47;146.93;162.42;190.74;211.33;249.98;228.58;212.4;204.3;194.29;190.53;189.34;194.46;206.66;226.33;247.16;257.73;202.93;185.04;176.62;160.88
22.03.2024;140.64;134.05;131.61;127.7;131.29;148.97;174.33;190.47;226.92;211.94;200.45;194.01;183.69;179.91;177.91;181.83;190.77;208.89;223.51;229.27;182.34;164.54;158.34;145.09
23.03.2024;138.06;130.21;125.46;120.42;120.78;126.73;138.83;146.33;151.42;150.23;144.85;137.78;127.3;121.09;116.62;121.01;130.15;153.88;172.32;178.77;166.21;153.99;149.8;137.11
24.03.2024;129.3;123.9;119.45;115.65;114.75;114.35;121.74;131.41;137.87;135.58;133.44;129.96;118.47;105.87;98.73;102.45;112.08;140.69;168.29;179.75;175.6;165.06;156.7;144.05
25.03.2024;137.78;128.91;126.23;125.96;132.16;155.31;185.36;203.83;239.74;221.67;209.17;204.55;190.47;181.56;177.02;184.14;190.67;212.34;236.86;245.16;198.3;183.77;178.68;161.11
26.03.2024;149.05;140.75;135.92;133.89;137.38;154.67;185.85;207.33;248.14;226.15;207.37;197.26;187.56;184.79;182.84;186.26;196.54;218.67;244.36;262.71;205.16;186.38;175.66;160.54
27.03.2024;149.05;140.75;135.92;133.89;137.38;154.67;185.85;207.33;248.14;226.15;207.37;197.26;187.56;184.79;182.84;186.26;196.54;218.67;244.36;262.71;205.16;186.38;175.66;160.54
28.03.2024;149.05;140.75;135.92;133.89;137.38;154.67;185.85;207.33;248.14;226.15;207.37;197.26;187.56;184.79;182.84;186.26;196.54;218.67;244.36;262.71;205.16;186.38;175.66;160.54
29.03.2024;118.14;109.25;108.92;105.78;105.49;107.22;108.54;111.65;174.19;168.13;157.58;171.46;165.47;153.57;146.2;146.53;149.55;179.84;219.28;241.32;169.69;170.13;166.05;153.9
30.03.2024;190.13;166.21;154.32;144.48;131.79;129.94;126.4;133.5;148.34;154.03;132.96;117.45;118.87;101.64;78.32;65.76;69.84;104.4;124.07;140.76;131.49;123.01;121.5;101.02
31.03.2024;87.35;76.83;;69.48;71.89;83.4;67.93;87.75;103.43;115.75;120.3;133.29;121.17;83.91;69.07;71.78;76.18;123.07;162.64;181.2;210.58;199.17;196.05;180.94
01.04.2024;64.83;57.02;59.29;51.56;53.35;61.9;50.41;65.12;95.17;106.51;110.69;122.65;111.49;77.21;63.56;66.04;70.1;113.24;149.65;166.73;156.28;147.81;145.49;134.28
02.04.2024;132.03;124.79;120.16;118.39;121.17;136.06;164.5;184.81;203.92;183.38;166.64;158.2;149.17;145.88;143.46;145.38;153.13;172.04;194.86;213.51;183.02;166.03;155.62;142.15
03.04.2024;132.03;124.79;120.16;118.39;121.17;136.06;164.5;184.81;203.92;183.38;166.64;158.2;149.17;145.88;143.46;145.38;153.13;172.04;194.86;213.51;183.02;166.03;155.62;142.15
04.04.2024;132.03;124.79;120.16;118.39;121.17;136.06;164.5;184.81;203.92;183.38;166.64;158.2;149.17;145.88;143.46;145.38;153.13;172.04;194.86;213.51;183.02;166.03;155.62;142.15
05.04.2024;126.16;120.33;119.17;115.06;117.78;133.34;159.67;181.42;203.81;185.08;170.54;161.97;155.62;149.38;145.7;146.49;151.91;165.68;181.95;194.02;169.25;152.8;141.79;130.1
06.04.2024;123.88;115.7;111.05;105.38;105.13;108.93;118.05;126.04;128.87;125.88;122.12;115.81;109.21;102.21;97.27;99.25;106.79;125.04;142.35;154.2;146.85;133.01;129.18;117.35
07.04.2024;111.7;104.96;102.86;98.22;97.01;98.67;102.47;109.1;116.56;113.61;109.07;106.48;99.5;84.12;73.25;75.27;84.23;105.2;131.72;150.64;151.97;141.29;134.97;122.41
08.04.2024;115.71;107.1;105.73;106.3;110.7;131.33;160.3;183.59;207.94;185.98;172.25;171.06;157.83;140.59;136.85;140.82;147.21;160.25;183.7;203.75;176.75;162.7;151.46;135.24
09.04.2024;130.59;123.29;118.71;117.2;120.03;134.33;163.84;186.5;209.15;185.45;168.67;160.09;150.88;145.94;142.63;143.16;149.12;168.36;193.77;216.96;187.53;168.45;156.54;143.53
10.04.2024;130.59;123.29;118.71;117.2;120.03;134.33;163.84;186.5;209.15;185.45;168.67;160.09;150.88;145.94;142.63;143.16;149.12;168.36;193.77;216.96;187.53;168.45;156.54;143.53
11.04.2024;130.59;123.29;118.71;117.2;120.03;134.33;163.84;186.5;209.15;185.45;168.67;160.09;150.88;145.94;142.63;143.16;149.12;168.36;193.77;216.96;187.53;168.45;156.54;143.53
12.04.2024;127.96;121.91;120.81;117.59;119.98;134.06;160.96;184.21;207.74;187.89;172.49;164.18;157.5;149.44;144.22;144.34;148.13;161.78;177.96;193.89;170.97;156.28;145.05;132.55
13.04.2024;128.24;120.43;115.68;109.93;109.72;114.02;121.51;130.2;132.92;128.37;122.84;118.09;112.71;103.78;96.58;97.96;105.8;124.94;142.26;156.1;152.55;139.88;134.74;122.98
14.04.2024;114.18;106.69;102.96;99.07;97.7;99.75;102.71;107.75;113.8;110.51;105.31;103.13;96.07;77.31;65.24;68.4;78;101.79;130.45;150.96;154.88;144.96;138.56;125.42
15.04.2024;119.9;111.16;109.37;110.03;114.58;134.91;163.32;189.98;217.53;193.97;180.59;178.64;168.25;150.86;146.29;148.79;153.82;167.13;191.24;215.52;187.42;170.88;157.89;139.98
16.04.2024;132.61;124.91;120.01;118.31;120.9;135.03;164.44;188.24;213.08;189.69;173.03;164.69;155.98;150.38;146.43;145.54;150.18;167.93;192.62;217.39;189.39;171.09;158.25;144.9
17.04.2024;132.61;124.91;120.01;118.31;120.9;135.03;164.44;188.24;213.08;189.69;173.03;164.69;155.98;150.38;146.43;145.54;150.18;167.93;192.62;217.39;189.39;171.09;158.25;144.9
18.04.2024;132.61;124.91;120.01;118.31;120.9;135.03;164.44;188.24;213.08;189.69;173.03;164.69;155.98;150.38;146.43;145.54;150.18;167.93;192.62;217.39;189.39;171.09;158.25;144.9
19.04.2024;131.21;124.59;123.39;120.38;122.26;135.76;162.94;186.39;213.46;192.06;176.84;168.38;162.29;154.44;146.8;145.97;148.01;160.68;177.98;196.85;175.37;161.98;150.1;136.65
20.04.2024;132.75;124.31;120.29;115.42;115.71;120.18;126.19;133.59;136.22;130.83;124.67;119.77;115.89;106.11;97.43;99.9;106.8;126.29;144.07;159.25;158.67;146.98;141.6;129.2
21.04.2024;120.18;111.28;106.87;102.62;101.66;103.86;106.91;109.98;112.89;109.13;103.42;102.59;97.78;75.8;62.62;64.14;75.99;100.71;128.46;150.65;156.75;148.96;142.45;129.41
22.04.2024;120.53;111.6;108.5;109.65;113.03;132.76;163.92;190.51;220.05;196.25;182.7;180.35;169.73;152.01;147.74;149.9;154.93;168.02;191.6;216.81;188.47;172.68;158.44;139.88
23.04.2024;127.85;119.92;114.59;113.01;115.35;130.18;159.75;181.56;206.74;185.9;168.59;160.72;153.21;147.33;142.45;141.31;145.29;163.88;188.98;212.53;186.88;170.55;157.86;144.12
24.04.2024;127.85;119.92;114.59;113.01;115.35;130.18;159.75;181.56;206.74;185.9;168.59;160.72;153.21;147.33;142.45;141.31;145.29;163.88;188.98;212.53;186.88;170.55;157.86;144.12
25.04.2024;127.85;119.92;114.59;113.01;115.35;130.18;159.75;181.56;206.74;185.9;168.59;160.72;153.21;147.33;142.45;141.31;145.29;163.88;188.98;212.53;186.88;170.55;157.86;144.12
26.04.2024;139.59;132.04;129.71;127.23;128.91;140.5;167.97;189.67;218.76;197.1;177.9;169.81;163.84;155.05;147.65;145.96;149.31;163.42;182.92;202.46;179.82;169.7;156.5;142.94
27.04.2024;137.01;126.97;122.13;117.37;117.67;121.91;128.41;134.91;135.85;129.32;122.01;117.18;112.89;103.58;94.18;95.43;104.63;121.56;139.16;154.63;157.02;145.7;139.23;125.49
28.04.2024;114.82;104.27;99.61;94.42;92.63;94.79;97.04;99.43;100.33;98.05;91.46;89.05;81.64;59;45.54;45.99;60.84;87.42;119.63;142.22;149.72;145.03;139.05;124.23
29.04.2024;118.46;109.87;105.34;105.82;110.51;129.23;162.7;188.64;217.65;193.4;177.68;173.98;165.17;148.65;146.2;146.66;153.3;165.94;190.4;218.73;191.67;173.26;158.34;142.65
30.04.2024;133.03;125.37;120.5;118.51;121.17;135.21;163.19;184.52;210.5;187.92;170.7;164.67;157.34;149.99;144.47;143.69;148.42;165.11;187.89;210.03;185.71;170.69;159.38;144.32
01.05.2024;49.82;47.82;45.42;41.86;41.92;42.95;38.39;41.85;54.36;57.67;55.88;57.45;54.02;45.33;44.53;42.62;44.85;74.05;113.24;160.56;103.48;100.39;98.61;74.41
02.05.2024;138.52;130.56;125.5;123.43;126.2;140.79;169.99;192.24;206.11;184.01;167.16;161.26;154.09;146.89;141.49;140.72;145.36;161.68;183.97;205.65;193.49;177.81;165.99;150.29
03.05.2024;145.23;136.79;133.89;131.65;134.56;146.43;174.32;194.98;210.07;188.37;171.22;163.85;158.67;148.31;141.34;139.55;144.88;157.89;173.96;193.97;185.17;175.25;161.79;147.94
04.05.2024;145.83;134.56;128.42;124.2;124.45;128.94;136.1;142.51;143.67;137.24;126.01;119.85;115.24;104.69;93.85;95.2;105.56;125.15;147.74;166.13;169.89;159.35;151.62;136.18
05.05.2024;125.09;112.36;106.08;100.55;98.26;99.86;102.93;103.14;101.18;97.48;89.93;86.71;78;51.33;36.46;37.18;54.03;90.09;126.72;150.56;160.64;157.23;149.82;132.37
06.05.2024;126.35;117.41;112.97;111.5;116.08;134.68;171.01;197.35;208.99;187.34;173.71;170.74;163.28;146.35;144.04;143.5;149.49;166;187.63;215.4;204.06;184.54;169.41;150.81
07.05.2024;140.43;131.57;126.25;123.75;126.29;140.68;168.75;191.32;207.6;186.77;170.6;165.12;158.17;150.21;144.63;143.72;148.17;164.33;186.4;208.35;196.4;180.66;168.48;152.29
08.05.2024;140.43;131.57;126.25;123.75;126.29;140.68;168.75;191.32;207.6;186.77;170.6;165.12;158.17;150.21;144.63;143.72;148.17;164.33;186.4;208.35;196.4;180.66;168.48;152.29
09.05.2024;106.69;97.11;89.78;87.17;85.39;83.43;81.24;85.1;117.69;117.09;116.91;116.35;114.14;99.2;93.08;91.93;98.96;114.93;130.86;148.09;113.06;115.94;119.22;101.09
10.05.2024;114.24;106.71;100.68;97.76;101.08;109.58;133.06;160.41;180.72;173.62;156.66;155.9;147.69;125.33;114.68;119.78;125.07;145.41;176.1;191;167.69;161.35;160.62;140.14
