DWH_REFERENZPREISE_FR;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
01.01.2023;0;-0.1;-1.33;-4.08;-4.16;-3.58;-4.37;-0.12;-0.06;0;0;0;0;0.1;1.5;23.5;36.54;46.03;44.43;54.95;47.38;40.24;45.96;35
02.01.2023;61.38;52.68;52.93;42.75;50.08;67.91;105.08;140.64;149.8;154.66;145.61;143.35;144.38;143.76;148.2;155.34;163.17;173.8;174.74;165.76;153;141.67;134.91;124.22
03.01.2023;130.01;120;118.76;115;113.63;116.27;138.92;159.92;169.17;171.18;168.57;169.49;164.5;160.91;163.06;166.46;166.88;171.23;169.01;160.99;149.62;131.5;115.1;95.02
04.01.2023;70.02;70.46;67.65;60.08;62;74.12;105.52;156.1;181.5;163.87;149.04;141.02;128.59;127.29;141.28;148.14;154.89;173.96;179.25;176.66;131.39;103.99;96.11;86.03
05.01.2023;75.23;70.02;65.8;56.69;56.53;72.51;106.55;153.78;166.76;159.33;150.66;143.61;134.26;131.08;139.88;147.55;147.08;167.42;169.89;161.25;126.11;97.69;93.38;83.68
06.01.2023;92.87;89.61;78.34;75.62;75.21;86.68;126.71;173.4;196.12;184.35;168.94;161.34;150.79;135.46;143.03;138.77;145.89;161.11;154.9;138.41;103.81;86.98;92.56;83.64
07.01.2023;106.38;110.99;105.93;91.61;85.17;86.94;93.42;121.81;141.32;163.68;167.92;159.98;147.42;151.12;143.63;152.55;168.05;189.26;172.62;124.95;95.48;72.37;79.46;80.39
08.01.2023;111.28;108.23;106.64;89.38;83.64;88.61;88.82;106.08;118.78;125.24;123.87;129.55;129.35;120.33;129.82;147.22;165.18;186.02;192.22;160.74;135.96;109.78;108.52;105.14
09.01.2023;121.39;111.75;113.14;103.41;102.49;125.64;177.77;218.47;240.99;227.22;204.56;205.12;192.66;188.07;201.39;215.98;220.14;255.58;271.75;269.35;221.36;184.27;172.2;160.58
10.01.2023;136.1;127.44;122.15;110.58;108.01;120.98;146.42;180.73;207.87;211.38;203.91;197.83;192.1;184.71;180.44;183.06;187.62;209.3;218.16;212.47;177.38;155.58;150.47;141.81
11.01.2023;136.1;127.44;122.15;110.58;108.01;120.98;146.42;180.73;207.87;211.38;203.91;197.83;192.1;184.71;180.44;183.06;187.62;209.3;218.16;212.47;177.38;155.58;150.47;141.81
12.01.2023;136.1;127.44;122.15;110.58;108.01;120.98;146.42;180.73;207.87;211.38;203.91;197.83;192.1;184.71;180.44;183.06;187.62;209.3;218.16;212.47;177.38;155.58;150.47;141.81
13.01.2023;138.75;131.66;128.2;122.36;120.89;130.21;147.75;184.73;224.15;228.45;218.85;208.58;200.86;187.4;183.47;184.08;190.96;213.92;229.48;222.16;180.46;164.28;156.82;150.11
14.01.2023;148.11;138.49;134.4;127.47;123.24;123.41;129.18;139.55;153.48;164.19;165.09;160.82;156.92;145.35;139.56;140.63;146.28;165.02;171.59;167.55;153.66;137.53;138.22;137.45
15.01.2023;108.61;101;96.62;85.97;81.78;82.76;87.03;93.61;98.76;112.59;117.54;119.15;120.13;109.24;104.05;106.31;110.73;126.85;143.66;147.84;135.96;122.84;122.91;114.95
16.01.2023;240.81;222.02;217.46;202.29;202.9;230.69;310.96;396.28;188.85;193.77;178.21;170.9;167.43;163.6;163.38;166.94;172.22;187.93;199.26;192.11;404.39;360.4;346.45;321.59
17.01.2023;306.21;287.61;276.96;254.57;249.8;276.12;331.4;407.59;200.36;202.1;193.06;187.23;181.11;173.56;169.94;171.3;175.39;195.2;206.48;200.07;394.56;344.73;334.44;313.92
18.01.2023;306.21;287.61;276.96;254.57;249.8;276.12;331.4;407.59;200.36;202.1;193.06;187.23;181.11;173.56;169.94;171.3;175.39;195.2;206.48;200.07;394.56;344.73;334.44;313.92
19.01.2023;306.21;287.61;276.96;254.57;249.8;276.12;331.4;407.59;200.36;202.1;193.06;187.23;181.11;173.56;169.94;171.3;175.39;195.2;206.48;200.07;394.56;344.73;334.44;313.92
20.01.2023;304.02;285.97;277.62;265.15;261.59;281.94;324.92;406.28;205.76;207.49;198.84;189.18;182.11;170.19;165.14;165.85;171.23;191.31;204.47;198.19;386.34;353.88;338.03;321.68
21.01.2023;316.84;296.51;285.35;271.64;262.07;263.68;278.27;301.45;333.26;356.72;357.83;348.89;340.81;317.08;302.16;299.13;307.43;349.69;374.15;369.45;338.86;301.58;304.31;302.99
22.01.2023;251.51;234.4;226.32;204.39;194.62;197.74;206.37;220.5;232.73;262.25;271.46;276.28;277.82;253.84;241.55;243.85;256.15;289.16;330.47;339.59;310.2;280.56;279.83;259.67
23.01.2023;249.95;234.99;229.02;213.22;200.25;222.79;296.19;371.94;162.69;165.97;153.82;147.56;143.32;139.07;137.01;137.55;139.83;155.52;169.14;163.43;371.69;328.14;318.1;295.17
24.01.2023;295.43;277.35;267.06;245.77;237.99;264.86;320.45;393.28;168.19;169.21;161.46;156.55;151.53;144.33;141.48;142.34;145.89;162.83;173.39;169.15;381.96;334.16;325.09;304.61
25.01.2023;295.43;277.35;267.06;245.77;237.99;264.86;320.45;393.28;168.19;169.21;161.46;156.55;151.53;144.33;141.48;142.34;145.89;162.83;173.39;169.15;381.96;334.16;325.09;304.61
26.01.2023;295.43;277.35;267.06;245.77;237.99;264.86;320.45;393.28;168.19;169.21;161.46;156.55;151.53;144.33;141.48;142.34;145.89;162.83;173.39;169.15;381.96;334.16;325.09;304.61
27.01.2023;298.56;281.53;273.35;260.18;255.08;273.57;315.61;392.2;173.2;173.76;166.58;157.73;152.24;142;137.9;137.63;140.97;158.42;169.85;165.94;370.56;335.96;326.35;309.23
28.01.2023;309.58;287.99;276.57;262.83;252.9;253.43;269.3;290.79;321.86;341.84;342.85;331.44;324.75;303.19;287.71;284.25;291.78;330.73;360.38;357.49;326.11;287.19;288.92;285.95
29.01.2023;270.81;251.27;234.03;205.46;197.74;194.91;205.73;223.38;236;281.65;292.7;300.91;303.61;279.27;260.12;261.36;277.32;312.7;364.55;377.67;333.53;305.64;309.34;295.01
30.01.2023;254.7;238.81;230.83;211.05;201.16;231.71;300.59;368.35;262.32;264.28;251.07;242.77;235.23;228.26;223.43;220.25;223.01;247.94;269.33;260.43;353.57;316.35;304.99;284.67
31.01.2023;270.47;255.87;248.29;232.29;226.1;247.62;295.65;365.83;268.51;266.72;250.43;241.32;230.83;219.51;215.03;216.23;221.79;249.02;271.58;262.98;347.63;302.97;296.99;279.8
01.02.2023;261.6;247.48;240.15;224.67;218.68;239.5;285.96;353.84;268.51;266.72;250.43;241.32;230.83;219.51;215.03;216.23;221.79;249.02;271.58;262.98;336.23;293.03;287.25;270.63
02.02.2023;261.6;247.48;240.15;224.67;218.68;239.5;285.96;353.84;268.51;266.72;250.43;241.32;230.83;219.51;215.03;216.23;221.79;249.02;271.58;262.98;336.23;293.03;287.25;270.63
03.02.2023;257.79;242.8;236.87;227.31;223.19;238.87;281.12;343.63;262.82;261.89;248.66;236.11;225.66;210.55;202.16;199.04;206.73;232.28;252.12;246.77;314.99;287.38;279.35;262.11
04.02.2023;268.38;252.36;242.59;229.93;220.67;223.04;236.48;255.93;280.92;295.73;294;281.05;275.01;257.3;244.5;244.74;253.63;286.54;317.23;316.92;289.27;259.14;258.93;250.28
05.02.2023;243.85;228.2;213.85;195.75;189.01;188.79;194.39;204.54;211.52;244.48;252.25;256.05;256.62;229.9;207.04;209.42;225.13;254.86;303.43;315.52;275.93;246.92;252.43;237.78
06.02.2023;238.94;226.1;217.93;193.52;184.48;218.97;283.93;348.98;258.8;261.29;247.91;237.61;231.66;222.03;214.28;209.39;214.92;242.18;269.01;264.9;342.75;306.02;297.58;278.22
07.02.2023;258.33;243.77;235.07;220.55;214.18;233.67;283.8;351.76;271.73;267.65;248.65;239.17;227.4;214.51;209.05;208.91;215.82;241.72;270.05;265.5;334.77;292.93;284.96;268.5
08.02.2023;258.33;243.77;235.07;220.55;214.18;233.67;283.8;351.76;271.73;267.65;248.65;239.17;227.4;214.51;209.05;208.91;215.82;241.72;270.05;265.5;334.77;292.93;284.96;268.5
09.02.2023;258.33;243.77;235.07;220.55;214.18;233.67;283.8;351.76;271.73;267.65;248.65;239.17;227.4;214.51;209.05;208.91;215.82;241.72;270.05;265.5;334.77;292.93;284.96;268.5
10.02.2023;258.41;243.6;238.42;227.38;218.51;233.65;276.47;340.35;260.42;255.16;240.84;227.45;218.78;204.27;196.09;193.92;200.42;225.19;247.4;244.02;309.5;283.34;276.87;259.75
11.02.2023;253.05;236.79;230.69;216.97;208.94;210.62;227.03;247.2;270.38;288.28;279.66;265.39;257.86;234.55;219.32;222.4;228.37;265.25;304.8;308.47;278.72;245.98;250.89;238.87
12.02.2023;225.82;209.54;198.26;175.94;169.9;171.9;174.64;186.88;196.45;228.53;235.2;239.6;239.88;210.6;187.48;189.94;204.5;236.73;291.27;305.19;262.28;230.06;237.97;224.39
13.02.2023;219.65;208;199.84;172.26;165.18;202.49;268.06;333.05;251.65;250.63;236.49;224.78;217.23;207.89;200.71;194.77;200.89;227.31;257.65;257.2;325.61;289.76;282.33;264.82
14.02.2023;249.83;236.6;229.57;216.21;210.29;228.74;278.4;340.52;265.5;258.65;238.25;226.99;216.34;204.22;199.27;197.97;204.43;230.19;262.62;263.49;327.37;287.4;280.26;261.85
15.02.2023;249.83;236.6;229.57;216.21;210.29;228.74;278.4;340.52;265.5;258.65;238.25;226.99;216.34;204.22;199.27;197.97;204.43;230.19;262.62;263.49;327.37;287.4;280.26;261.85
16.02.2023;249.83;236.6;229.57;216.21;210.29;228.74;278.4;340.52;265.5;258.65;238.25;226.99;216.34;204.22;199.27;197.97;204.43;230.19;262.62;263.49;327.37;287.4;280.26;261.85
17.02.2023;263.58;245.67;239.06;227.18;218.59;232.35;278.5;341.64;261.79;255.91;240.68;226.74;218.42;203.16;195.72;193.85;200.79;223.73;247.57;251.44;311.93;285.1;279.95;262.38
18.02.2023;250.15;232.04;227.33;212.43;203.86;205.04;222.55;244.84;267.04;281.62;268.08;250.71;243.42;221.18;205.87;208.32;213.87;253.08;299.92;307.2;276.24;238.59;243.81;231.57
19.02.2023;219.23;202.46;190.91;168.56;162.93;165.72;169.79;181;188.99;217.53;220.89;224.12;224.58;191.49;164.96;172.08;189.68;222.44;287.44;305.67;264.6;228.18;238.72;222.52
20.02.2023;217.96;205.41;196.48;168.57;162.86;201.53;271;334.48;252.1;245.06;230.71;217.9;211.8;201.26;193.82;186.83;194.69;221.76;256.23;258.02;321.64;284.59;279.72;264.34
21.02.2023;249.57;237.6;229.75;216.29;210.74;230.54;281.01;339.76;265.17;253.97;232.59;220.27;210.74;199.51;194.89;195.81;203.31;229.42;266.41;271;328.61;290.59;281.72;265.34
22.02.2023;249.57;237.6;229.75;216.29;210.74;230.54;281.01;339.76;265.17;253.97;232.59;220.27;210.74;199.51;194.89;195.81;203.31;229.42;266.41;271;328.61;290.59;281.72;265.34
23.02.2023;249.57;237.6;229.75;216.29;210.74;230.54;281.01;339.76;265.17;253.97;232.59;220.27;210.74;199.51;194.89;195.81;203.31;229.42;266.41;271;328.61;290.59;281.72;265.34
24.02.2023;272.79;255.99;248.94;235.52;228.98;246.35;292.16;348.15;269.29;261.97;245.96;232.38;224.44;206.88;201.27;199.13;208.9;231.81;259.44;265.43;325.25;298.44;293.85;275.12
25.02.2023;264.51;244.24;239.86;223.28;216.56;218.25;235.63;257.48;275.26;286.25;269.38;249.4;244.13;219.31;203.87;212.85;223.32;263.32;308.48;317.09;287.27;250.21;255.88;240.64
26.02.2023;226.63;208.05;194.73;171.97;167.66;170.05;175;185.94;191.27;220.78;219.22;220.91;222.2;186.79;157.99;168.69;186.12;227.13;291.76;315.73;276.93;241.75;252.94;239.46
27.02.2023;230.19;218.04;210.09;186.27;189.41;228.1;297.57;361.04;278.57;263.61;244.45;229.05;223.21;209.54;201.52;197.22;210.55;239.11;280.97;290.22;339.57;302.08;295.62;277.22
28.02.2023;264.7;251.45;242.17;227.8;224.75;244.93;300.51;360.26;285.63;270.16;246.68;231.27;220.62;209.24;204.16;204.42;213.89;243.89;284.86;293.52;344.81;302.71;293.28;279.51
01.03.2023;66.01;62.7;60.39;56.8;56.04;61.08;74.93;89.83;556.35;526.22;480.49;450.47;429.73;407.55;397.67;398.17;416.62;475.06;554.86;571.71;85.98;75.49;73.13;69.7
02.03.2023;66.01;62.7;60.39;56.8;56.04;61.08;74.93;89.83;556.35;526.22;480.49;450.47;429.73;407.55;397.67;398.17;416.62;475.06;554.86;571.71;85.98;75.49;73.13;69.7
03.03.2023;65.71;60.76;58.53;53.83;51.96;58.47;72.4;85.23;522.38;506.33;472.62;443.54;430.51;396.68;386.4;384.16;405.56;449.75;505.48;527.21;81.94;74.27;74.18;69.7
04.03.2023;64.48;59.47;58.37;53.35;52.16;53.49;57.9;63.3;67.62;70.1;64.34;59.59;58.58;52.31;47.07;48.95;51.37;63.36;75.28;78.26;71.6;62.01;63.68;59.74
05.03.2023;55.36;51.2;49.33;45.46;44.5;46.65;47.33;48.9;50.05;53.24;50.63;50.18;51.35;43.36;38.15;40.37;44.45;55.68;72.24;80.29;74.42;64.69;65.82;61.25
06.03.2023;59.93;57.13;54.54;49.41;49.49;57.99;76.6;90.87;553.31;516.86;475.05;442.05;434.51;400.19;384.21;385.93;416.36;475.45;562.85;598.79;86.38;77.1;74.66;69.49
07.03.2023;64.77;61.77;59.37;56.02;54.96;60.32;74.38;87.05;540.2;507.29;463.98;438.43;420.43;400.13;393.39;393.37;413.37;465.91;538.77;577.81;84.4;74.51;72.06;68.44
08.03.2023;64.77;61.77;59.37;56.02;54.96;60.32;74.38;87.05;540.2;507.29;463.98;438.43;420.43;400.13;393.39;393.37;413.37;465.91;538.77;577.81;84.4;74.51;72.06;68.44
09.03.2023;64.77;61.77;59.37;56.02;54.96;60.32;74.38;87.05;540.2;507.29;463.98;438.43;420.43;400.13;393.39;393.37;413.37;465.91;538.77;577.81;84.4;74.51;72.06;68.44
10.03.2023;64.01;59.43;57.1;52.48;50.49;56.97;71.31;82.23;506.84;481.13;444.25;412.75;406.21;374.48;367.46;369.24;384.42;426.16;484.15;519.94;79.18;71.01;72.03;68.19
11.03.2023;62.58;57.34;56.56;51.15;50.01;51.4;55.92;60.35;64.11;65.14;59.28;54.83;54.27;47.57;41.71;44.11;47.54;58.93;71.44;76.5;70.41;59.88;61.74;58.63
12.03.2023;53.66;49.24;47.55;42.55;42.1;43.44;44.25;46.4;48.04;50.44;46.99;47.51;48.44;42.02;38.31;39.94;43.25;54.9;70.72;80.86;75.93;67.23;67.44;62.56
13.03.2023;60.31;57.4;54.7;50.84;51.12;58.3;77.25;89.93;549.89;505.5;460.41;426.98;416.95;386.21;375.46;379.9;411.84;474.79;563.03;610.39;86.1;76.68;73.85;68.42
14.03.2023;65.77;62.78;60.89;58.29;57.41;63.15;76.8;88;546.26;505.02;461.52;435.49;420.32;403.4;396.5;397.91;419.95;473.89;548.38;603.9;85.8;75.57;73.15;69.13
15.03.2023;65.77;62.78;60.89;58.29;57.41;63.15;76.8;88;546.26;505.02;461.52;435.49;420.32;403.4;396.5;397.91;419.95;473.89;548.38;603.9;85.8;75.57;73.15;69.13
16.03.2023;65.77;62.78;60.89;58.29;57.41;63.15;76.8;88;546.26;505.02;461.52;435.49;420.32;403.4;396.5;397.91;419.95;473.89;548.38;603.9;85.8;75.57;73.15;69.13
17.03.2023;65.81;60.33;57.66;53.33;52.46;59.79;75.11;84.11;523.13;494.72;454.78;423;415.29;384.07;374.73;375.01;391.8;440.45;494.48;544.34;81.02;72.81;73.64;70.4
18.03.2023;65.81;60.48;58.97;53.73;51.67;53.86;57.58;60.42;63.56;63.39;57.03;52.56;54.68;48.2;43.84;43.72;48.56;60.02;72.43;79.06;73.3;63.17;63.53;61.02
19.03.2023;57.1;52;49.92;45.82;45.3;45.85;46.98;48.65;50.05;51.23;46.58;45.42;47.32;39.84;35.93;37.86;43.18;50.8;67.71;80.4;78.17;70.99;70.88;65.7
20.03.2023;60.54;57.76;55.19;52.37;52.39;59.65;78.78;91.6;577.99;526.04;474.49;438.02;428.17;391.06;374.82;374.16;404.53;467.76;561.89;623.57;88.19;79.39;75.7;69.81
21.03.2023;68.41;64.96;62.82;60.48;59.8;65.6;79.51;90.8;577.68;536.34;487.85;461.99;445.5;423.69;416.2;415.44;434.74;484.9;556.78;617.44;88.83;78.33;75.66;72.24
22.03.2023;68.41;64.96;62.82;60.48;59.8;65.6;79.51;90.8;577.68;536.34;487.85;461.99;445.5;423.69;416.2;415.44;434.74;484.9;556.78;617.44;88.83;78.33;75.66;72.24
23.03.2023;68.41;64.96;62.82;60.48;59.8;65.6;79.51;90.8;577.68;536.34;487.85;461.99;445.5;423.69;416.2;415.44;434.74;484.9;556.78;617.44;88.83;78.33;75.66;72.24
24.03.2023;67.24;61.8;59.72;55.86;55.13;61.95;77.61;87.89;573.27;529.93;482.05;452.62;441.43;410.28;393.71;392.46;406.23;450.28;502.42;552.72;84.41;75.83;76.02;72.04
25.03.2023;67.75;62.71;60.76;55.67;54.01;56.52;60.17;61.52;65.21;65.3;58.84;54.54;56.97;49.35;44.52;43.08;46.95;57.22;69.99;77.3;74.65;66.7;66.61;64.19
26.03.2023;61.56;55.77;;49.9;48.59;48.69;49.89;51.43;53.17;52.98;47.75;46.29;49.04;46.41;40.87;41.31;45.98;51.26;67.78;81.63;83.81;78.09;78.19;69.16
27.03.2023;63.77;60.8;59.42;56.65;56.55;65.75;82.7;113.91;745.05;583.69;515.92;468.44;456.55;414.96;395.83;395.18;416.89;468.96;559.34;635.78;89.93;82.16;78.78;73.67
28.03.2023;69.5;65.31;63.13;60.69;59.44;64.82;78.76;89.84;594.92;552.05;499.75;472.73;460.27;435.04;422.59;412.24;425.18;464.61;525.08;593.66;87.28;77.95;75.69;74.27
29.03.2023;69.5;65.31;63.13;60.69;59.44;64.82;78.76;89.84;594.92;552.05;499.75;472.73;460.27;435.04;422.59;412.24;425.18;464.61;525.08;593.66;87.28;77.95;75.69;74.27
30.03.2023;69.5;65.31;63.13;60.69;59.44;64.82;78.76;89.84;594.92;552.05;499.75;472.73;460.27;435.04;422.59;412.24;425.18;464.61;525.08;593.66;87.28;77.95;75.69;74.27
31.03.2023;65.82;59.84;59.07;55.91;54.68;60.26;75.74;85.34;573.89;540.62;495.53;464.88;445.57;417.85;394.29;386.94;387.32;429.79;479.57;542.18;82.04;73.48;73.77;70.4
01.04.2023;161.71;149.55;146.01;134.07;129.05;135.19;144.21;145.46;155.26;157.93;140.73;130.84;136.78;118.76;106.81;99.77;108.66;131.59;161.33;180.56;178.42;161.15;159.82;157
02.04.2023;151.99;136.96;134.43;125.18;120.35;119.72;122.45;124.79;129.94;125.02;114.69;109.82;116.48;109.81;90.13;87.16;100.19;110.44;151.8;186.78;198.11;185.89;185.16;162.23
03.04.2023;153.37;143.72;139.83;133.05;131.74;154.29;191.95;265.63;402.28;316.72;277.43;251.13;243.62;222.72;209.71;207.09;214.13;239.61;283.21;326.47;209.6;192.69;183.05;172.13
04.04.2023;164.69;154.01;149.65;144.97;141.97;153.39;184.26;210.26;330.12;303.89;270.95;256.68;250.78;236;228.83;222.64;225.15;240.65;272.54;314.45;205.15;187.55;181.57;177.03
05.04.2023;164.69;154.01;149.65;144.97;141.97;153.39;184.26;210.26;330.12;303.89;270.95;256.68;250.78;236;228.83;222.64;225.15;240.65;272.54;314.45;205.15;187.55;181.57;177.03
06.04.2023;164.69;154.01;149.65;144.97;141.97;153.39;184.26;210.26;330.12;303.89;270.95;256.68;250.78;236;228.83;222.64;225.15;240.65;272.54;314.45;205.15;187.55;181.57;177.03
07.04.2023;147.76;133.62;125.83;115.98;117.64;124.8;144.28;175.15;275.17;284.34;269.36;266.15;251.24;234.22;225.54;202.14;199.69;220.93;250.3;268.94;185.58;185.03;186.49;179.8
08.04.2023;165.86;153.5;149.86;140.65;133.33;138.39;147.62;148.01;156.48;157.42;140.58;130.76;134.96;115.53;105.11;99.23;110.13;127.01;155.99;177.47;179.26;168.99;166.36;163.05
09.04.2023;147.04;126.41;126.43;105.06;91.51;91.18;93.8;97.5;113.5;133.41;136.41;133.89;138.74;106.69;83.84;70.99;69.79;90.46;140.64;158.36;185.67;183.29;188.04;175.53
10.04.2023;113.62;89.4;79.98;72.27;68.69;78.22;80.09;80.51;203.29;208.33;198.35;200.88;199.5;158.08;108.32;74.94;84.65;138.36;184.02;256.76;145.52;149.75;145.57;142.02
11.04.2023;163.8;152.07;146.98;141.6;139.65;151.16;181.7;207.68;334.59;305.54;273.33;258.08;250.69;236.73;227.71;219.43;218.13;230.88;266.38;305.6;203.51;189.34;181.35;176.13
12.04.2023;163.8;152.07;146.98;141.6;139.65;151.16;181.7;207.68;334.59;305.54;273.33;258.08;250.69;236.73;227.71;219.43;218.13;230.88;266.38;305.6;203.51;189.34;181.35;176.13
13.04.2023;163.8;152.07;146.98;141.6;139.65;151.16;181.7;207.68;334.59;305.54;273.33;258.08;250.69;236.73;227.71;219.43;218.13;230.88;266.38;305.6;203.51;189.34;181.35;176.13
14.04.2023;175.36;159.36;157.76;151.84;148.53;158.24;187.61;212.32;339.55;324.32;295.05;281.6;269.04;251.86;234.69;225.84;222.95;240.77;271.67;305.85;201.1;194.5;188.31;179.17
15.04.2023;165.66;153.49;149.17;139.96;130.82;134.69;144.35;144.7;152.84;159.24;143.24;135.41;139.73;120.95;110.19;98.17;104.87;123.03;150.68;169.04;176.42;172.21;169.7;164.89
16.04.2023;166.71;148.36;148.35;136.66;131.11;130;132.99;135.73;143.35;138.53;126.92;117.98;123.55;106.6;95.79;93.74;101.1;101.52;146.69;175.9;194.87;192.74;193.08;169.2
17.04.2023;153.36;144.07;144.01;136.5;135.1;158.51;192.86;268.26;432.8;342.03;296.26;268.31;250.78;246.89;231.24;222.11;216.92;223.3;282.69;322.04;213.48;200.97;191.15;177.57
18.04.2023;166.62;153.36;147.14;141.36;139.39;150.2;180.57;207;340.82;315.01;283.28;268.66;262.09;244.81;234.12;224.08;219.61;231.07;264.63;299.27;203.07;192.78;184.07;179.22
19.04.2023;166.62;153.36;147.14;141.36;139.39;150.2;180.57;207;340.82;315.01;283.28;268.66;262.09;244.81;234.12;224.08;219.61;231.07;264.63;299.27;203.07;192.78;184.07;179.22
20.04.2023;166.62;153.36;147.14;141.36;139.39;150.2;180.57;207;340.82;315.01;283.28;268.66;262.09;244.81;234.12;224.08;219.61;231.07;264.63;299.27;203.07;192.78;184.07;179.22
21.04.2023;175.74;161.42;159.65;153.75;151.1;159.6;187.51;214.11;350.01;333.3;304.39;292.2;280.74;261.27;243.66;233.06;228.66;242.03;274.99;304.57;203.15;198.44;191.74;179.88
22.04.2023;165.97;153;149.36;140.97;134.37;137.11;146.19;149.57;159.83;165.64;153.82;146.95;144.56;128.31;114.55;105.18;107.58;123.79;151.09;168.12;180.78;181.48;179.35;172.37
23.04.2023;171.73;151.11;148.93;138.81;132.44;130.83;135.24;136.64;144.62;139.96;130.52;125.3;128.25;108.44;93.06;88.1;91.89;109.59;150.13;178.11;199.4;200.95;203.04;177.93
24.04.2023;162.99;151.87;151.16;144.04;142.85;164.33;196.8;268.98;429.47;341.12;297.73;274.86;260.08;256.06;240.72;232.96;227.35;234.42;289.43;327.07;216.56;204.96;196.42;179.14
25.04.2023;166.73;153.55;147.02;139.81;137.95;149.47;179.77;206.22;336.47;310.55;279.06;265.71;259.99;243.05;231.84;221.43;219.43;234.39;268.82;303.44;203.56;196.89;188.61;182.58
26.04.2023;166.73;153.55;147.02;139.81;137.95;149.47;179.77;206.22;336.47;310.55;279.06;265.71;259.99;243.05;231.84;221.43;219.43;234.39;268.82;303.44;203.56;196.89;188.61;182.58
27.04.2023;166.73;153.55;147.02;139.81;137.95;149.47;179.77;206.22;336.47;310.55;279.06;265.71;259.99;243.05;231.84;221.43;219.43;234.39;268.82;303.44;203.56;196.89;188.61;182.58
28.04.2023;175.85;163.2;160.14;153.54;151.1;161.36;187.55;207.74;334.18;318.4;294.51;282.12;272.32;251.96;234.94;224.07;220.67;235.74;269.31;300.33;197.83;195.99;190.36;180.51
29.04.2023;167.67;155.09;150.95;141.84;134.38;136.5;145.72;150.84;157.61;161.87;149.87;144.71;142.82;129.7;116.13;107.74;111.96;128.16;151.22;169;177.99;179.32;180.17;172.7
30.04.2023;155.76;134.41;130.13;116.97;112;111.03;113.07;115.11;122.38;134.87;124.24;119.32;120.2;84.67;71.05;63.97;69.78;88.07;136.74;165.36;180.95;183.96;184.13;167.94
01.05.2023;145.62;159.72;166.12;181.55;154.03;129.66;108.67;76.65;70.15;64.89;67.75;92.07;104.36;114.05;125.35;124.62;123.03;126.23;135.64;140.51;131.89;138.46;143.17;163.85
02.05.2023;185.6;171.8;164.18;155.83;155.49;169.02;202.37;231.57;250.69;231.75;210.8;202.92;195.94;182.53;175.39;167.86;167.2;181.83;210.74;237.38;231.1;224.12;215.42;201.11
03.05.2023;185.6;171.8;164.18;155.83;155.49;169.02;202.37;231.57;250.69;231.75;210.8;202.92;195.94;182.53;175.39;167.86;167.2;181.83;210.74;237.38;231.1;224.12;215.42;201.11
04.05.2023;185.6;171.8;164.18;155.83;155.49;169.02;202.37;231.57;250.69;231.75;210.8;202.92;195.94;182.53;175.39;167.86;167.2;181.83;210.74;237.38;231.1;224.12;215.42;201.11
05.05.2023;199.23;187.05;179.2;168.93;166.09;179.66;209.11;235.19;253.07;237.12;217.19;208.72;204.13;189.56;179.17;170.33;170.59;178.61;205.52;228.17;223.55;222.79;217.87;206.16
06.05.2023;190.86;176.31;170.61;161.86;151.28;153.02;161.76;169.9;175.14;174.05;161.95;158.71;156.05;142.18;127.89;118.35;119.9;140.22;171.34;192.48;202.33;206.95;208.01;195.03
07.05.2023;172.06;148.56;139.3;121.22;117.19;116.33;116.09;119.95;128.11;138.83;122.84;118.9;118.82;77.1;67.54;64.34;70.36;91.8;147.63;183.11;201.95;210.48;211.41;191.86
08.05.2023;220.67;188.51;171.87;151.27;139.38;134.94;130.24;139.57;166.73;183.17;182.15;196.04;198.9;182.18;138.94;108.53;46.29;126.74;190.34;261.58;239.91;252.42;255.92;243.78
09.05.2023;187.06;173.47;165.8;157.59;158.33;172.4;204.8;232.96;246.21;228.89;211.27;206.05;196.23;183.9;178.76;170.17;171.89;186.98;215.91;241.95;237.54;229.51;220.6;203.52
10.05.2023;187.06;173.47;165.8;157.59;158.33;172.4;204.8;232.96;246.21;228.89;211.27;206.05;196.23;183.9;178.76;170.17;171.89;186.98;215.91;241.95;237.54;229.51;220.6;203.52
11.05.2023;187.06;173.47;165.8;157.59;158.33;172.4;204.8;232.96;246.21;228.89;211.27;206.05;196.23;183.9;178.76;170.17;171.89;186.98;215.91;241.95;237.54;229.51;220.6;203.52
12.05.2023;191.93;178.2;168.81;159.23;157.27;173.79;205.33;237.38;248.73;227.13;206.99;195.8;189.24;175.1;165.32;159.31;162.61;171.69;198.52;218.92;216.8;212.99;209.89;194.76
13.05.2023;181.25;165.28;160.3;151.26;152.25;153.58;160.03;159.27;163.67;166.64;157.11;155.45;154.88;142.74;129.99;119.89;117.85;139.08;170.29;194.43;204.68;208.61;212.69;199.76
14.05.2023;161.91;144.67;132.36;113.08;108.51;105.33;104.76;109.68;114.68;125.45;109;106.92;105.3;74.1;59.64;57.06;64.61;88;145.97;183.92;203.67;211.43;213;190.54
15.05.2023;172.67;158.66;152.1;146.27;145.23;166.6;199.94;229.8;240.55;225.87;206.54;200.79;194.76;181.77;176.08;172.84;172.51;189.38;218.7;245.13;239.32;229;223.58;203.11
16.05.2023;191.22;174.7;166.73;158.71;157.92;172.59;205.83;235.11;245.17;229.78;211.48;206.78;199.45;184.58;178.39;168.81;171.56;188.03;215.09;240.57;238.12;228.9;226.02;208.62
