DWH_REFERENZPREISE_AT;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
14.01.2023;111.85;106.95;101.88;97.55;97.43;102.29;108.13;116.51;124.36;131.51;131.32;129.79;127.34;123.14;120.37;122.31;127.28;134.14;140.68;136.96;124.31;111.51;108.93;101.27
15.01.2023;85.55;76.35;69.11;64.4;65.56;68.58;77.77;86.83;94.32;100.57;106.89;109.35;104.11;98.69;96.38;99.81;108.27;117.58;132.54;128.53;119.28;103.44;102.83;95.29
16.01.2023;150.53;135.7;130.51;122.51;136.69;162.26;198.48;246.18;249.3;254.29;247.58;248.76;246.94;231.54;242.01;246.76;253.31;264.89;257.24;253.13;232.52;211.94;202.54;185.44
17.01.2023;160.04;150.74;145.67;141.16;145.97;162.01;196.65;232.02;254.64;254.06;246.32;241.13;234.21;228.57;229.41;238.54;247.26;259.27;256.89;247.15;212.98;193.83;184.03;165.16
18.01.2023;160.04;150.74;145.67;141.16;145.97;162.01;196.65;232.02;254.64;254.06;246.32;241.13;234.21;228.57;229.41;238.54;247.26;259.27;256.89;247.15;212.98;193.83;184.03;165.16
19.01.2023;160.04;150.74;145.67;141.16;145.97;162.01;196.65;232.02;254.64;254.06;246.32;241.13;234.21;228.57;229.41;238.54;247.26;259.27;256.89;247.15;212.98;193.83;184.03;165.16
20.01.2023;163.9;152.78;146.56;140.57;145.57;161.31;194.29;228.1;257.04;252.93;245.3;245.29;233.57;224.02;226.36;234.18;242.15;257.12;253.76;242.25;208.58;187.38;181.46;167.84
21.01.2023;171.08;162.95;156.99;153.95;154.08;159.88;169.02;181.6;194.99;208.88;209.09;205.19;199.84;192.76;187.62;191.26;198.19;212.03;220.58;213.91;194.55;176.04;170.25;158.73
22.01.2023;130.36;116.75;107.92;105.38;103.49;110.34;119.65;137.07;151.33;161.24;169.85;173.39;165.63;156.04;152.55;156.5;169.57;181.96;204.15;199.36;186.19;163.71;162.59;149.03
23.01.2023;165.84;152.13;146.09;140.89;152.76;175.03;209.51;262.62;282.8;284.21;275.82;276.62;271.68;255.51;265.72;270.41;277.76;293.11;281.87;276.74;240.35;217.07;207.41;187.76
24.01.2023;175.66;166.22;160.48;154.88;159.67;177.09;214.59;255.18;282.26;280.56;271.89;265.61;257.22;251.25;252.49;261.97;272.14;286.44;285.65;275.17;234.78;212.32;201.88;181.88
25.01.2023;175.66;166.22;160.48;154.88;159.67;177.09;214.59;255.18;282.26;280.56;271.89;265.61;257.22;251.25;252.49;261.97;272.14;286.44;285.65;275.17;234.78;212.32;201.88;181.88
26.01.2023;175.66;166.22;160.48;154.88;159.67;177.09;214.59;255.18;282.26;280.56;271.89;265.61;257.22;251.25;252.49;261.97;272.14;286.44;285.65;275.17;234.78;212.32;201.88;181.88
27.01.2023;180.4;169.22;162.68;156.92;162.06;179.21;215.52;251.8;284.24;279.91;271.37;269.74;256.42;247.09;250.17;258.98;268.36;283.61;280.82;269.1;230.44;207.12;200.08;183.29
28.01.2023;187.2;178.32;172.31;167.7;167.41;173.43;181.9;195.77;210.17;224.6;225.28;220.62;214.95;206.44;201.66;204.91;212.42;230.86;239.14;230.12;208.66;190.18;184.45;171.19
29.01.2023;151.28;138.66;131.14;129.21;126.45;133.48;135.82;160.65;177.68;190.92;194.08;198.68;188.4;177.28;173.78;177.3;192.98;212.89;223.68;218.62;206.24;190.11;187.6;170.3
30.01.2023;140.28;128.84;124.67;119.5;127.6;145.08;187.34;235.43;315.45;315.22;305.34;305;289.13;280.51;288.22;295.58;302.75;319.76;320.08;308.76;222.02;198.85;189.8;168.18
31.01.2023;161.31;153.22;147.91;143.18;147.18;162.53;197.29;236.51;320.32;314.76;302.36;293.62;281.43;274.58;276.93;288.4;299.58;318.12;321.89;307.69;215.34;192.6;184.06;164.08
01.02.2023;196.22;186.35;180.09;174.33;179.09;197.43;238.97;283.83;324.24;318.89;306.59;297.83;285.61;278.63;280.93;292.51;303.89;322.18;325.74;311.69;258.64;233.09;222.68;201.42
02.02.2023;196.22;186.35;180.09;174.33;179.09;197.43;238.97;283.83;324.24;318.89;306.59;297.83;285.61;278.63;280.93;292.51;303.89;322.18;325.74;311.69;258.64;233.09;222.68;201.42
03.02.2023;198.92;187.9;181.98;175.82;179.68;195.96;233.08;274.8;322.37;313.42;296.92;290.87;272.59;264.22;267.8;281.33;294.13;317.2;323.5;305.97;253.65;227.05;219.71;202.79
04.02.2023;204.59;195.18;188.53;183.65;182.45;187.37;194.05;209.93;225.33;240.22;240.22;235.23;227;217.37;212.61;216.2;228.24;252.32;260.29;247.78;226.56;205.49;199.93;185.65
05.02.2023;163.39;148.86;141.25;142.17;139.22;147.43;145.94;172.11;187.49;203.21;205.82;207.75;195.21;184.38;179.38;180.99;201.61;223.06;233.95;228.62;214.95;196.52;196.25;175.44
06.02.2023;175.42;165.16;156.69;153.34;168.59;185.35;227.23;284.8;261.39;260.93;251.01;252.46;237.53;232.09;238.23;246.34;250.93;264.27;265.37;257.52;268.94;238.55;229.63;207.44
07.02.2023;199.17;188.88;183.61;178.13;181.69;201.6;244.42;289.81;270.64;265.74;256.19;248.79;238.46;233.52;233.75;242.72;251.69;266.37;269.79;259.41;262.58;236.61;225.17;202.81
08.02.2023;199.17;188.88;183.61;178.13;181.69;201.6;244.42;289.81;270.64;265.74;256.19;248.79;238.46;233.52;233.75;242.72;251.69;266.37;269.79;259.41;262.58;236.61;225.17;202.81
09.02.2023;199.17;188.88;183.61;178.13;181.69;201.6;244.42;289.81;270.64;265.74;256.19;248.79;238.46;233.52;233.75;242.72;251.69;266.37;269.79;259.41;262.58;236.61;225.17;202.81
10.02.2023;196.99;186.74;181.2;176.04;179.13;197.23;239.11;277.53;263.07;258.32;246.96;241.25;224.03;217.4;219.66;228.3;238.11;253.84;261.19;245.71;250;223.95;216.64;199.54
11.02.2023;197.33;187.8;182.73;177.98;175.09;181.64;188.3;204.26;217.42;230.34;229.97;225.18;214.27;204.61;200.43;204.9;217.06;244.57;251.51;239.27;218.65;196.56;191.32;176.12
12.02.2023;152.46;138.52;129.93;131.56;123.66;133.74;134.05;162.65;178.5;194.78;195.19;196.83;182.75;172.36;167.82;171.51;189.92;215.46;229.09;225.29;210.17;189.59;189.55;166.92
13.02.2023;162.45;153.17;145.01;147.07;158.52;180.53;225.3;279.85;258.02;254.47;242.66;242.02;227.71;223.28;229.93;236.75;242.55;260.14;264.45;253.63;262.33;229.74;221.2;199.51
14.02.2023;190.05;180.85;175.68;171.84;173.96;193.56;239.03;280.97;263.34;256.39;245.92;238.15;227.93;223.49;224.16;232.48;241.61;258.97;265.91;256.78;258.02;231.13;220.07;198.49
15.02.2023;190.05;180.85;175.68;171.84;173.96;193.56;239.03;280.97;263.34;256.39;245.92;238.15;227.93;223.49;224.16;232.48;241.61;258.97;265.91;256.78;258.02;231.13;220.07;198.49
16.02.2023;190.05;180.85;175.68;171.84;173.96;193.56;239.03;280.97;263.34;256.39;245.92;238.15;227.93;223.49;224.16;232.48;241.61;258.97;265.91;256.78;258.02;231.13;220.07;198.49
17.02.2023;193.25;184.99;180.33;175.92;177.13;192.64;233.76;268.85;257.08;249.71;237.83;231.01;214.4;209.45;211.17;218.76;230.21;249.76;263.99;248.58;246.55;220.38;212.51;195.54
18.02.2023;193.89;182.05;178.42;174.97;171.63;176.73;184.17;204.82;217.38;227.19;224.79;218.41;207.52;197.03;192.62;197.44;211.71;238.47;248.13;236.86;215.92;194.59;190.58;174.77
19.02.2023;151.97;136.02;128.78;131.66;124.3;131.47;133.34;160.88;174.07;188.33;187.68;185.8;171.83;163.68;160.02;162.88;181.95;211.45;224.96;222.92;209.25;186.58;186.59;164.14
20.02.2023;159.97;150.9;143.63;146.75;156.87;180.01;227.21;279.65;260.33;251.57;239.06;238.45;223.98;220.24;223.68;231.51;239.5;259.18;272.63;258.89;264.15;231.27;221.35;198.07
21.02.2023;192.33;183.66;179.66;176.2;178.37;197.04;241.75;282.24;267.76;257.21;245.26;236.89;225.16;220.93;221.75;229.98;240.93;260.71;273.03;265.07;260.88;234.64;224.06;202.57
22.02.2023;192.33;183.66;179.66;176.2;178.37;197.04;241.75;282.24;267.76;257.21;245.26;236.89;225.16;220.93;221.75;229.98;240.93;260.71;273.03;265.07;260.88;234.64;224.06;202.57
23.02.2023;192.33;183.66;179.66;176.2;178.37;197.04;241.75;282.24;267.76;257.21;245.26;236.89;225.16;220.93;221.75;229.98;240.93;260.71;273.03;265.07;260.88;234.64;224.06;202.57
24.02.2023;201.09;194.09;190.71;186.54;186.48;201.52;241.19;273.22;263.09;255.46;243.09;235.71;221.78;217.65;217.38;222.78;233.16;252.88;269.32;257.76;251.65;228.54;221.15;205.14
25.02.2023;204.63;193.4;189.41;184.08;180.88;185.3;192.17;211.74;222.3;227.73;223.84;216.92;206.22;196.55;193;197.74;212.52;239.01;250.39;241.45;222;201.72;198.84;182.84
26.02.2023;171.25;155.33;147.88;146.22;141.57;146;148.3;170.32;179.04;191.87;189.25;185.69;170.81;163.25;160.53;164.22;182.93;214.05;227.13;226.23;212.82;191.73;192.43;171.04
27.02.2023;170.15;160.6;152.64;156.39;165.41;188.13;234.36;277.36;265.84;254.79;241.37;239.26;224.09;222.11;223.83;231.83;239.65;260.16;281.8;269.97;266.13;233.94;224.51;203.07
28.02.2023;198.51;190;186;182.83;185.04;203.33;246.51;281.65;272.81;261.43;249.14;241.64;230.61;226.96;227.11;233.88;243.29;262.9;277.84;271.3;260.86;237.33;227.22;205.15
01.03.2023;179.49;171.8;168.2;165.28;167.31;183.85;222.83;254.41;264.68;253.65;241.74;234.47;223.76;220.22;220.37;226.93;236.06;255.07;269.56;263.22;235.82;214.57;205.42;185.59
02.03.2023;179.49;171.8;168.2;165.28;167.31;183.85;222.83;254.41;264.68;253.65;241.74;234.47;223.76;220.22;220.37;226.93;236.06;255.07;269.56;263.22;235.82;214.57;205.42;185.59
03.03.2023;181.27;174.45;170.75;167.04;167.34;182.43;216.56;240.52;256.69;249.28;237.65;232.7;217.67;215.25;214.08;217.26;226.17;247.4;265.94;256.37;229.78;210.07;204.01;188.36
04.03.2023;184.65;174.11;171.17;166.76;164.02;170.23;178.27;194.73;203.17;207.27;202.55;195.1;184.28;175.06;170.02;174.18;186.91;210.6;224.55;218.91;200.65;183.72;180.23;167.15
05.03.2023;150.07;136.58;128.5;128.35;125.02;125.99;136.32;153.06;158.57;168.08;165.74;164.58;150.12;138.71;135.97;141.13;157.45;190.59;212;210.17;196.92;181.1;177.05;160.65
06.03.2023;157.15;148.77;143.34;148.3;150.76;176.73;220.31;252.52;264.66;251.54;240.36;234.75;224.74;221.7;221.98;229.87;236.55;258.82;282.91;274.14;246.49;220.34;211.61;192.24
07.03.2023;180.07;172.86;169.53;166.98;168.7;185.31;223.68;251.02;265.39;252.63;239.24;232.06;222.03;219.87;219.11;224.83;235.8;255.17;273.31;271;237.01;217.44;208.07;187.59
08.03.2023;180.07;172.86;169.53;166.98;168.7;185.31;223.68;251.02;265.39;252.63;239.24;232.06;222.03;219.87;219.11;224.83;235.8;255.17;273.31;271;237.01;217.44;208.07;187.59
09.03.2023;180.07;172.86;169.53;166.98;168.7;185.31;223.68;251.02;265.39;252.63;239.24;232.06;222.03;219.87;219.11;224.83;235.8;255.17;273.31;271;237.01;217.44;208.07;187.59
10.03.2023;176.87;170.3;165.57;162.84;164.12;181.14;214.74;234.12;254.18;244.56;234.77;229.83;217.56;215.98;214.71;215.93;223.73;243.3;259.54;255.78;224;205.35;197.7;181.2
11.03.2023;176.52;165.77;164.03;159.91;157.91;164.11;174.89;188.52;194.25;196.93;191.02;183.84;173.01;165.61;160.03;163.72;174.99;198.48;215.4;213.58;193.91;177.45;173.6;160.02
12.03.2023;147.81;135.81;131.14;125.96;122.18;123.72;135.89;149.08;153.01;158.69;156.21;153.68;140.39;128.45;126.07;128.98;144.86;183.67;211.56;212.46;199.08;184.57;179.7;163.19
13.03.2023;159.28;149.93;147.56;151.33;152.84;178.84;225.66;252.81;267.8;251.74;240.61;233.83;223.51;220.54;220.8;225.22;236.73;260.33;287.75;283.61;246.58;222.36;213.4;194.67
14.03.2023;182.48;176;172.07;169.43;172.05;187.39;225.11;248.92;265.42;249.91;234.17;227.13;217.36;215.15;214.13;220.45;233.55;255.38;278.46;281.67;240.1;220.44;211.68;191.36
15.03.2023;182.48;176;172.07;169.43;172.05;187.39;225.11;248.92;265.42;249.91;234.17;227.13;217.36;215.15;214.13;220.45;233.55;255.38;278.46;281.67;240.1;220.44;211.68;191.36
16.03.2023;182.48;176;172.07;169.43;172.05;187.39;225.11;248.92;265.42;249.91;234.17;227.13;217.36;215.15;214.13;220.45;233.55;255.38;278.46;281.67;240.1;220.44;211.68;191.36
17.03.2023;186.62;179.22;175.15;171.75;174.06;190.02;220.69;238.06;260.78;249.36;236.79;231.21;219.67;217.07;216.05;218.18;228.19;252.17;272.04;271.92;230.47;213;204.39;186.76
18.03.2023;181.47;170.67;167.28;162.78;162.32;166.73;179.62;192.24;197.23;198.86;191.67;183.86;173.66;165.92;159.6;161.05;172.75;194.88;216.74;220.62;199.41;183.88;180.77;166.27
19.03.2023;152.22;141.22;137.76;136.62;131.26;130.91;143.09;154.09;156.92;159.76;159.94;157;140.72;127.37;117.91;120.39;138.72;178.36;212.66;217.42;208.77;195.19;188.83;172.16
20.03.2023;169.75;160.71;159.7;159.1;162.46;187.24;230.46;255.22;271.52;255.72;245.16;238.29;229.48;225.53;225.57;229.75;239.13;261.64;291.63;293.32;255.08;233.34;224.86;203.26
21.03.2023;193.4;185.88;181.9;178.19;181.33;197.55;234.44;258.51;280.8;262.7;245.9;239.78;229.56;225.64;222.73;226.67;237.79;257.92;283.48;294.73;248.93;228.73;219.24;198.64
22.03.2023;193.4;185.88;181.9;178.19;181.33;197.55;234.44;258.51;280.8;262.7;245.9;239.78;229.56;225.64;222.73;226.67;237.79;257.92;283.48;294.73;248.93;228.73;219.24;198.64
23.03.2023;193.4;185.88;181.9;178.19;181.33;197.55;234.44;258.51;280.8;262.7;245.9;239.78;229.56;225.64;222.73;226.67;237.79;257.92;283.48;294.73;248.93;228.73;219.24;198.64
24.03.2023;187.65;179.5;176.23;171.76;175.26;194.8;225.37;244.54;272.19;258.23;247.76;241.66;229.81;225.77;222.77;224.65;231.35;250.22;268.44;276.54;237.1;217.35;210.01;191.96
25.03.2023;185.99;176.51;172.76;167.54;167.07;172.95;184.68;192.96;197.1;197.39;190.32;182.04;171.64;163.76;157.56;160.25;167.18;194.07;217.29;226.52;207.62;193.03;189.07;173.84
26.03.2023;156.12;147.76;;141.51;135.91;137.67;148.86;158.83;163.16;161.79;161.17;159.49;141.39;122.12;111.25;115.89;132.32;173.55;210.61;221.71;214.9;202.9;194.47;176.67
27.03.2023;169.74;159.7;158.17;157.83;161.47;189.18;230.88;255.06;277.44;263.31;251.33;245.61;234.76;225.63;222.44;228.41;234.8;258.34;285.94;294.88;255.22;234.85;228.21;202.92
28.03.2023;185.13;177.02;171.88;168.16;171.57;189.05;228.02;254.51;280.57;259.57;242.07;236.27;226.31;222.32;218.51;219.64;228.61;248.75;276.34;294.49;247.25;225.46;214.03;193.21
29.03.2023;185.13;177.02;171.88;168.16;171.57;189.05;228.02;254.51;280.57;259.57;242.07;236.27;226.31;222.32;218.51;219.64;228.61;248.75;276.34;294.49;247.25;225.46;214.03;193.21
30.03.2023;185.13;177.02;171.88;168.16;171.57;189.05;228.02;254.51;280.57;259.57;242.07;236.27;226.31;222.32;218.51;219.64;228.61;248.75;276.34;294.49;247.25;225.46;214.03;193.21
31.03.2023;176.4;168.34;163.64;158.54;161.92;182.63;216.12;237.46;267.54;250.62;237.87;232.09;221.24;216.23;214.26;216.12;222.9;243.01;264.2;277.74;238.25;215.46;206.56;187.04
01.04.2023;160.4;151.83;147.38;141.86;141.8;147.16;157.56;165.84;168.67;166.27;160.55;152.95;143.99;136.98;130.88;133.46;139.77;162.37;185.08;195;179.95;165.2;159.96;146.54
02.04.2023;131.3;123.54;119.06;117.15;112.64;113.48;123.37;132.58;137.42;133.28;132.39;132.02;116.7;97.26;84.73;89.71;105.66;142.7;179.48;195.92;191.84;180.15;172.47;156.3
03.04.2023;149.05;140.28;138.95;139.28;144.98;171.17;211.99;234.47;253.61;238.24;224.07;219.01;208.15;197.14;193.29;199.72;207.17;227.94;255.55;266.94;235.88;218.47;208.73;184.29
04.04.2023;167.55;159.9;155.17;152.54;155.89;173.39;211.91;238.52;261.7;236.06;216.97;209.88;198.89;194.06;189.69;191.34;200.89;222.11;250.05;272.87;233.3;211.08;198.51;179.2
05.04.2023;167.55;159.9;155.17;152.54;155.89;173.39;211.91;238.52;261.7;236.06;216.97;209.88;198.89;194.06;189.69;191.34;200.89;222.11;250.05;272.87;233.3;211.08;198.51;179.2
06.04.2023;167.55;159.9;155.17;152.54;155.89;173.39;211.91;238.52;261.7;236.06;216.97;209.88;198.89;194.06;189.69;191.34;200.89;222.11;250.05;272.87;233.3;211.08;198.51;179.2
07.04.2023;134.24;124.14;123.77;120.2;119.87;121.83;123.33;126.86;184.39;177.97;166.81;181.5;175.16;162.56;154.77;155.12;158.31;190.38;232.12;255.45;192.81;193.31;188.67;174.88
08.04.2023;218.15;190.71;177.06;165.77;151.21;149.09;145.03;153.18;170.2;176.73;152.56;134.76;136.39;116.62;89.87;75.45;80.14;119.79;142.36;161.51;150.87;141.14;139.4;115.91
09.04.2023;93.9;82.6;85.89;74.69;77.28;89.66;73.03;94.33;111.18;124.43;129.32;143.29;130.25;90.2;74.25;77.16;81.9;132.3;174.83;194.79;226.37;214.1;210.75;194.51
10.04.2023;85.9;75.56;78.57;68.33;70.7;82.02;66.8;86.29;128.02;143.27;148.9;164.98;149.98;103.86;85.49;88.84;94.3;152.33;201.3;224.28;207.08;195.85;192.78;177.93
11.04.2023;165.78;157.71;152.51;150.53;154.25;171.53;210.17;239.06;266.76;236.92;217.6;210.33;199.34;192.34;187.05;187.33;195.22;216.12;245.98;273.18;236.19;211.49;197.13;178.43
12.04.2023;165.78;157.71;152.51;150.53;154.25;171.53;210.17;239.06;266.76;236.92;217.6;210.33;199.34;192.34;187.05;187.33;195.22;216.12;245.98;273.18;236.19;211.49;197.13;178.43
13.04.2023;165.78;157.71;152.51;150.53;154.25;171.53;210.17;239.06;266.76;236.92;217.6;210.33;199.34;192.34;187.05;187.33;195.22;216.12;245.98;273.18;236.19;211.49;197.13;178.43
14.04.2023;161.45;153.63;151.24;147.56;150.83;168.58;203.69;233.45;261.78;233.17;216.22;207.6;201.76;191.72;186;187.55;195.34;214;235.71;259.44;225.35;204.82;191.02;174.02
15.04.2023;166.26;156.39;150.05;143.91;143.26;149.56;158.52;168.62;172.68;166.16;157.05;150.15;143.7;133.9;125.17;126.92;134.77;157.14;182.32;200.49;194.91;178.52;171.9;157.02
16.04.2023;145.42;135.06;130.4;129.35;123.65;126.96;130.78;136.77;141.31;136.82;131.49;130.82;120.21;94.98;76.95;82.85;97.4;129.35;166.4;193.76;199.98;187.1;178.85;160.89
17.04.2023;152.57;142.09;139.35;140.4;146.05;174.92;213.29;245.5;273.49;246.85;231.28;231.02;219.34;197.66;192.63;196.45;202.32;218.78;250.4;281.49;248.02;225.79;208.39;181.62
18.04.2023;167.85;159;153.6;151.43;154.8;172.42;211;241.9;275.94;244.85;225.75;218.25;207.32;198.95;192.33;190.59;196.13;215.61;244.62;274.46;238.53;214.61;198.85;179.74
19.04.2023;167.85;159;153.6;151.43;154.8;172.42;211;241.9;275.94;244.85;225.75;218.25;207.32;198.95;192.33;190.59;196.13;215.61;244.62;274.46;238.53;214.61;198.85;179.74
20.04.2023;167.85;159;153.6;151.43;154.8;172.42;211;241.9;275.94;244.85;225.75;218.25;207.32;198.95;192.33;190.59;196.13;215.61;244.62;274.46;238.53;214.61;198.85;179.74
21.04.2023;160.54;152.35;149.87;146.67;149.94;167.46;203.49;234.45;269.87;239.64;222;213.07;207.21;197.09;188.53;188.68;194.2;210.84;232.79;260.34;228.8;208.57;193.18;175.92
22.04.2023;168.29;157.57;151.05;145.18;145.32;151.7;159.72;169.98;174.07;166.72;157.26;149.76;144.92;132.59;120.89;124.53;132.46;156.4;181.18;199.74;199.29;184.59;176.91;160.8
23.04.2023;151.32;138.79;132.09;127.14;125.84;128.78;132.81;137.32;140.41;135.09;127.85;127.49;120.93;92.07;74.36;77.19;92.32;127.47;163.39;194.38;202.49;192.65;184.41;166.67
24.04.2023;155.83;144.52;140.49;142.02;147.5;174.82;215.27;248.36;282.28;253.59;237.64;237.57;225.17;201.29;196.25;198.86;206.02;223.95;254.52;286.79;250.2;228.94;209.45;184.11
25.04.2023;164.73;155.46;149.67;147.81;151.11;169.42;207.32;237.31;272.23;242.16;221.9;214.39;204.72;196.18;188.94;187.06;192.94;214.51;244.58;273.96;239.1;216.65;200.85;181.71
26.04.2023;164.73;155.46;149.67;147.81;151.11;169.42;207.32;237.31;272.23;242.16;221.9;214.39;204.72;196.18;188.94;187.06;192.94;214.51;244.58;273.96;239.1;216.65;200.85;181.71
27.04.2023;164.73;155.46;149.67;147.81;151.11;169.42;207.32;237.31;272.23;242.16;221.9;214.39;204.72;196.18;188.94;187.06;192.94;214.51;244.58;273.96;239.1;216.65;200.85;181.71
28.04.2023;170.77;161.36;157.42;154.91;157.79;172.75;209.07;237.81;275.29;245.49;222.86;214.53;208.87;198.18;190.15;188.92;195.91;213.92;238.62;266.56;233.6;217.47;200.44;183.18
29.04.2023;173.62;161.21;153.78;148.1;148.34;154.3;162.98;172.12;174.16;165.66;155.28;148.63;143.32;132.06;119.61;120.88;131.06;150.52;174.99;193.99;197.54;183.28;174.15;156.28
30.04.2023;145.83;131.11;124.37;118.27;115.85;118;121.05;124.46;125.39;121.33;113.34;111.2;101.56;73.04;55.45;56.13;75.51;111.07;152.61;183.57;193.29;187.35;179.49;159.28
01.05.2023;63.81;61.25;58.17;53.61;53.69;55.01;49.17;53.59;69.76;74.02;71.71;73.73;69.33;58.17;57.16;54.69;57.56;95.04;145.33;206.06;132.53;128.57;126.29;95.3
02.05.2023;176.19;166.02;159.59;156.95;160.49;179.43;216.75;245.67;263.88;235.05;213.98;206.97;198.09;189.35;182.31;181.04;186.97;207.25;235.47;264.06;248.13;227.28;211.95;191.91
03.05.2023;176.19;166.02;159.59;156.95;160.49;179.43;216.75;245.67;263.88;235.05;213.98;206.97;198.09;189.35;182.31;181.04;186.97;207.25;235.47;264.06;248.13;227.28;211.95;191.91
04.05.2023;176.19;166.02;159.59;156.95;160.49;179.43;216.75;245.67;263.88;235.05;213.98;206.97;198.09;189.35;182.31;181.04;186.97;207.25;235.47;264.06;248.13;227.28;211.95;191.91
05.05.2023;185.56;174.6;170.94;168.3;172.11;187.26;223.14;250.64;270.07;240.53;218.63;209.79;203.56;190.67;181.95;179.91;186.7;202.96;223.84;250.5;237.45;223.97;206.19;188.71
06.05.2023;186.31;171.66;164.25;158.91;159.06;164.83;174.16;181.65;183.79;175.31;162.15;154.57;148.45;135.77;121.9;123.34;135.85;158.46;186.82;210.62;215.97;203.6;193.89;174.46
07.05.2023;159.51;143.32;135.3;128.25;125.31;127.43;131.65;131.84;129.12;124.38;115.24;111.18;100.02;66.19;47.65;48.6;69.7;115.25;161.6;191.94;204.75;200.53;191.03;168.83
08.05.2023;161.37;149.94;144.19;142.41;148.42;172.25;218.26;251.84;264.79;238.06;221.58;218.55;209.68;188.43;186.23;185.29;192.47;211.96;238.64;274.07;260.51;235.44;216.21;192.69
09.05.2023;179.55;168.16;161.35;158.15;161.41;179.91;215.51;244.29;264.8;238.67;218.59;212.06;203.6;193.78;186.78;185.19;190.62;210.41;238.12;265.69;250.78;230.71;215.29;194.71
10.05.2023;179.55;168.16;161.35;158.15;161.41;179.91;215.51;244.29;264.8;238.67;218.59;212.06;203.6;193.78;186.78;185.19;190.62;210.41;238.12;265.69;250.78;230.71;215.29;194.71
11.05.2023;179.55;168.16;161.35;158.15;161.41;179.91;215.51;244.29;264.8;238.67;218.59;212.06;203.6;193.78;186.78;185.19;190.62;210.41;238.12;265.69;250.78;230.71;215.29;194.71
12.05.2023;185.07;173.06;167.93;163.84;166.64;180.52;213.92;237.16;256.31;230.89;210.81;202.11;192.37;177.34;169.15;168.13;174.56;193.09;215.63;240.3;226.77;215.42;202.28;183.41
13.05.2023;174.27;157.36;148.67;141.94;142.77;148.5;156.06;161.93;162.43;153.18;140.93;136.1;128.78;113.46;97.45;98.82;114.15;139.32;171.93;199.02;208.49;199.56;190.6;169.99
14.05.2023;153.08;134.94;123.29;115.67;111.72;111.19;122.69;122.46;118.59;110.79;104.2;98.28;80.46;41.24;24.15;25.62;51.51;110.44;158.04;191.66;204.29;200.49;192.92;170.57
15.05.2023;165.9;153.69;146.08;143.17;150.66;171.48;216.77;245.55;259.08;239.42;220.54;212.25;203.7;191.41;187.67;188.13;194.22;219.35;244.48;270.59;260.96;236.81;221.47;198.04
